monkey_id;b0;b1;b2;b3;b4;b5;b6;b7;b8;b9;b10;b11;b12;b13;b14;b15;b16;b17;b18;b19;b20;b21;b22;b23;b24;b25;b26;b27;b28;b29;b30;b31;b32;b33;b34;b35;b36;b37;b38;b39;b40;b41;b42;b43;b44;b45;b46;b47;b48;b49;b50;b51;b52;b53;b54;b55;b56;b57;b58;b59;b60;b61;b62;b63;b64;b65;b66;b67;b68;b69;b70;b71;b72;b73;b74;b75;b76;b77;b78;b79;b80;b81;b82;b83;b84;b85;b86;b87;b88;b89;b90;b91;b92;b93;b94;b95;b96;b97;b98;b99;b100;b101;b102;b103;b104;b105;b106;b107;b108;b109;b110;b111;b112;b113;b114;b115;b116;b117;b118;b119;b120;b121;b122;b123;b124;b125;b126;b127;b128;b129;b130;b131;b132;b133;b134;b135;b136;b137;b138;b139;b140;b141;b142;b143;b144;b145;b146;b147;b148;b149;b150;b151;b152;b153;b154;b155;b156;b157;b158;b159;b160;b161;b162;b163;b164;b165;b166;b167;b168;b169;b170;b171;b172;b173;b174;b175;b176;b177;b178;b179;b180;b181;b182;b183;b184;b185;b186;b187;b188;b189;b190;b191;b192;b193;b194;b195;b196;b197;b198;b199;b200;b201;b202;b203;b204;b205;b206
q10;100000.00;100222.37;100022.61;99948.02;99742.72;99963.70;100182.59;100262.40;100324.81;100412.82;100373.16;100379.40;100175.10;100394.21;100486.28;100707.39;100914.00;101132.30;101353.73;101260.93;101228.97;101030.37;100828.04;100628.68;100850.71;101042.48;101077.69;101217.36;101018.59;100812.63;101033.90;101019.92;100820.96;100621.56;100843.50;101064.97;101064.97;100862.26;100663.33;100460.74;100449.48;100242.92;100044.14;100254.24;100054.96;100269.48;100065.81;100286.41;100084.01;99885.13;100106.61;100320.46;100537.34;100758.83;100976.57;100774.10;100574.26;100375.72;100175.95;99968.62;100185.38;100223.63;100444.77;100662.09;100882.95;100683.86;100484.00;100284.84;100085.90;99963.30;99764.86;99986.44;100204.96;100426.86;100644.12;100865.65;101086.43;101306.91;101104.16;101325.64;101122.95;100924.65;101142.36;100943.66;100743.88;100540.93;100550.53;100764.86;100811.63;100612.94;100827.03;101045.26;101265.51;101373.23;101590.87;101388.70;101185.65;100987.10;101208.99;101007.11;101220.54;101437.42;101655.59;101771.51;101572.44;101789.05;101999.41;102216.20;102437.66;102655.36;102710.72;102734.09;102531.65;102632.57;102434.03;102230.77;102451.44;102672.91;102469.65;102488.03;102289.75;102091.57;101892.44;101693.37;101709.31;101507.48;101725.37;101947.30;102164.71;102361.63;102551.99;102770.32;102755.87;102974.54;102775.14;102575.24;102375.97;102589.68;102387.06;102601.06;102402.25;102203.24;102203.24;102004.51;102226.46;102027.80;102249.53;102470.24;102691.22;102537.11;102338.83;102139.19;101940.74;101888.70;102110.55;102329.30;102131.04;102352.00;102425.76;102225.91;102027.32;101828.25;101628.46;101503.83;101304.42;101104.63;100904.63;100704.91;100505.61;100726.42;100527.45;100324.24;100125.63;100344.05;100564.80;100365.68;100166.86;100384.29;100182.38;100338.53;100559.13;100360.72;100379.72;100601.29;100818.55;101036.03;100833.25;100633.89;100430.15;100651.64;100452.60;100253.47;100049.51;100262.26;100062.66;99863.40;99655.56;99456.51;99257.62;99059.19;99268.90;99044.20;99261.02;99057.67;99264.02;99057.07;99277.58
q11;100000.00;100222.37;100444.32;100242.56;100458.89;100679.87;100477.63;100695.57;100495.86;100535.26;100618.06;100600.23;100815.63;100982.47;101147.86;101205.88;101412.19;101630.41;101851.84;102070.20;101944.59;101745.98;101543.72;101765.23;101987.27;101757.94;101975.71;101776.13;101577.36;101701.80;101502.66;101723.09;101735.96;101957.52;101757.78;101558.46;101779.96;101997.76;101798.83;101596.26;101809.56;101602.96;101404.18;101194.19;101415.61;101208.31;101004.62;101225.22;101441.89;101243.01;101464.49;101534.23;101575.41;101796.89;102014.61;102231.37;102453.42;102453.42;102253.65;102046.37;101844.11;102061.35;102282.48;102499.77;102588.04;102388.95;102189.09;101989.93;101790.98;101591.49;101488.53;101710.11;101928.59;102150.49;102367.73;102589.26;102810.04;103030.53;103248.58;103470.06;103688.02;103489.72;103287.26;103508.05;103308.27;103105.37;102906.80;103121.09;102917.89;103138.66;103352.70;103466.66;103686.91;103903.71;103911.92;103709.75;103927.59;103729.04;103529.33;103449.37;103242.87;103040.31;103258.48;103475.75;103276.67;103493.27;103703.63;103501.50;103722.96;103940.67;104161.13;104377.83;104594.92;104789.12;104806.38;104603.11;104823.78;104624.46;104421.28;104642.66;104444.38;104246.20;104047.06;103847.99;103648.29;103678.03;103475.02;103696.95;103914.29;104132.12;104265.11;104483.44;104280.97;104300.61;104283.01;104505.11;104305.84;104099.66;104317.20;104110.32;104331.22;104132.21;103933.89;104154.70;103954.96;104175.69;104397.43;104198.79;103999.90;103949.42;103869.76;103670.12;103471.67;103272.02;103493.87;103459.78;103261.52;103062.66;103284.15;103084.30;102885.71;102686.64;102486.84;102287.06;102087.66;101887.86;101863.32;101663.60;101464.30;101265.57;101066.60;100863.40;100664.79;100461.49;100262.80;100063.68;100063.68;99861.12;100077.83;99878.68;99680.13;99481.72;99279.02;99273.09;99069.97;98866.68;98664.12;98885.62;98681.55;98482.20;98283.15;98084.02;98301.68;98514.14;98735.92;98957.32;98749.31;98970.48;98771.58;98573.16;98782.63;98756.14;98972.92;99190.76;99397.02;99610.78;99412.32
q12;100000.00;99799.87;99600.12;99398.30;99614.54;99415.65;99213.19;99430.92;99430.92;99228.58;99446.22;99283.17;99498.16;99295.42;99132.34;99353.45;99141.84;98938.87;99160.30;98957.21;98755.28;98556.67;98354.77;98400.41;98622.44;98396.29;98193.77;97994.19;97795.42;97590.23;97811.50;98031.93;97832.97;97633.57;97433.83;97234.51;97035.16;97252.95;97473.98;97691.95;97905.73;97699.72;97500.94;97712.32;97764.64;97558.45;97777.42;97777.42;97994.85;98057.88;97858.55;97652.56;97870.07;98091.55;98309.94;98527.37;98327.53;98128.98;98158.19;98251.53;98468.96;98686.88;98632.57;98430.85;98461.51;98682.72;98482.86;98704.15;98925.21;99146.86;98948.42;99170.00;99387.89;99188.19;99404.76;99404.76;99625.55;99846.03;99732.13;99700.65;99918.05;99719.75;99749.14;99969.93;100191.90;100409.75;100591.58;100384.21;100180.68;99981.98;99774.16;99770.14;99571.92;99788.51;99925.22;99722.72;99519.36;99739.98;99540.27;99756.43;99549.29;99607.38;99403.46;99200.47;99421.67;99638.00;99847.16;99644.49;99445.18;99241.66;99250.06;99245.74;99462.27;99234.30;99324.98;99542.30;99497.40;99718.86;99607.51;99408.28;99210.00;99011.82;98812.68;99033.88;99064.90;99281.30;99324.08;99546.01;99343.20;99139.92;99046.17;99264.21;99481.30;99699.59;99921.14;100143.24;100340.09;100553.46;100770.84;100563.64;100364.83;100165.82;99967.50;99967.50;99767.76;99988.49;100210.23;100430.94;100232.05;100032.65;100252.96;100053.33;100273.83;100074.18;100296.03;100514.48;100734.77;100535.90;100336.56;100136.71;99938.12;99739.05;99539.26;99339.47;99140.07;98940.28;98740.28;98962.19;99183.64;99183.64;99404.71;99201.09;99421.76;99394.65;99615.40;99836.65;99834.17;99631.63;99848.37;99649.21;99869.82;100090.28;100087.13;100075.67;100055.69;99852.62;100069.48;99870.12;99666.78;99467.43;99688.59;99489.46;99285.78;99498.96;99720.74;99744.92;99537.59;99338.54;99139.64;98941.22;98980.99;99173.87;99348.66;99566.52;99582.89;99796.29;99597.83
q13;100000.00;99799.87;99600.12;99677.55;99472.36;99273.48;99071.06;99026.09;98826.38;98623.90;98422.37;98223.44;98018.17;97815.17;97609.29;97830.40;97616.86;97413.52;97214.24;97010.85;96808.55;97029.22;96827.22;96627.85;96428.02;96201.54;95999.00;95953.99;96174.86;96389.32;96460.68;96495.35;96716.42;96517.02;96317.28;96538.75;96339.40;96557.79;96358.86;96524.94;96320.56;96115.14;96336.01;96548.06;96575.82;96791.85;96895.21;97115.81;96914.29;97082.66;97152.57;97368.21;97584.64;97806.13;98023.50;98239.83;98461.87;98682.47;98904.43;98696.57;98494.03;98710.95;98932.08;99149.07;98950.28;99171.49;99393.56;99410.65;99211.71;99012.22;98813.77;98614.34;98832.41;98632.70;98849.54;98650.16;98451.45;98671.93;98889.51;99110.99;99328.53;99130.23;99347.58;99568.37;99790.34;100008.30;100084.51;99877.36;99673.95;99894.72;99687.17;99483.28;99703.54;99501.13;99297.98;99095.35;99312.67;99114.12;99249.17;99046.92;99259.67;99356.50;99574.54;99791.57;100012.77;99941.79;99730.04;99527.63;99328.32;99125.05;98926.64;98724.27;98941.10;98949.35;98750.80;98547.47;98348.88;98570.34;98468.72;98690.09;98910.40;99130.59;98931.46;98732.39;98954.27;98752.21;98762.68;98562.93;98779.89;98576.42;98378.04;98595.68;98812.49;99030.56;99252.11;99474.21;99695.61;99488.87;99285.89;99078.36;98879.55;99100.67;99321.02;99541.83;99763.77;99984.51;100206.24;100426.95;100647.94;100869.49;100870.81;101092.63;101313.13;101534.96;101495.08;101480.59;101282.33;101503.29;101514.32;101314.47;101115.88;100916.81;101138.80;101360.78;101484.32;101620.48;101664.43;101634.51;101435.21;101236.48;101037.51;100834.17;100635.56;100432.27;100653.02;100874.27;100972.74;100770.40;100568.73;100369.57;100171.03;100391.49;100188.92;100287.77;100085.00;100302.78;100519.76;100741.26;100959.43;101118.21;100919.16;100950.06;100746.74;100540.77;100341.17;100216.48;100431.31;100232.27;100033.37;99834.95;99624.45;99399.12;99615.99;99531.47;99316.50;99530.10;99750.61
q14;100000.00;100007.40;100229.35;100027.34;99821.47;99622.58;99419.92;99217.98;99228.49;99446.67;99663.84;99884.88;100099.32;100317.98;100533.18;100497.91;100484.97;100703.86;100714.87;100511.78;100309.81;100111.20;100328.72;100414.80;100636.83;100832.06;100629.65;100430.07;100231.30;100026.46;99827.32;99628.93;99429.97;99501.49;99301.75;99523.22;99682.93;99480.79;99701.82;99703.89;99499.57;99715.06;99719.62;99511.26;99732.68;99526.41;99745.32;99965.92;99945.22;100166.19;100387.67;100227.24;100025.29;99825.96;99623.23;99421.32;99221.48;99022.94;98823.17;98616.75;98833.79;98631.42;98432.40;98230.12;98230.12;98451.33;98673.41;98894.70;98695.75;98496.26;98534.29;98334.86;98131.88;98353.78;98151.36;98151.36;97952.65;98173.13;98390.84;98191.51;98409.23;98210.93;98008.08;98228.87;98029.09;97826.02;98046.66;97839.98;97836.50;98057.27;97850.38;98069.01;98139.53;98145.74;98363.66;98580.95;98799.08;99019.70;98819.99;99036.84;98831.08;99048.54;98845.27;98840.06;98640.99;98439.43;98651.01;98868.26;98668.95;98466.42;98526.14;98588.48;98664.21;98657.58;98798.45;98840.89;98840.89;99062.35;99057.51;99278.88;99494.35;99494.35;99715.61;99605.89;99406.19;99203.63;99199.34;99421.27;99637.93;99855.06;99656.68;99452.65;99249.45;99467.23;99267.84;99489.94;99711.35;99503.81;99720.65;99933.36;100154.26;99955.25;99756.93;99558.20;99358.46;99579.20;99611.66;99587.67;99616.09;99416.69;99218.41;99018.77;98820.32;99042.15;99264.00;99060.20;98861.94;98663.08;98463.73;98263.88;98065.29;98286.49;98476.87;98646.72;98447.32;98247.52;98047.53;97847.81;97648.51;97449.78;97670.85;97466.96;97507.09;97725.29;97946.04;97863.96;98084.87;98302.11;98100.04;98293.97;98095.43;97897.02;97892.85;98114.42;98331.54;98548.92;98765.54;98987.04;99071.18;99093.43;98894.38;98830.46;99048.46;99261.43;99483.21;99704.61;99918.91;100140.08;100361.07;100581.54;100370.57;100143.71;99940.91;99737.17;99519.26;99731.79;99879.14
q15;100000.00;100222.37;100444.32;100242.29;100036.21;99837.33;99634.27;99432.26;99654.15;99872.38;100089.53;99890.59;100104.76;99901.71;100116.88;99917.88;100127.64;99924.66;100146.09;100365.15;100163.33;100384.00;100182.43;100403.95;100625.98;100402.44;100620.87;100842.63;101063.50;100858.92;101080.19;101102.37;100903.41;100704.01;100925.95;101025.08;101025.08;100823.11;100777.92;100719.02;100767.71;100983.71;101204.57;101413.72;101214.44;101428.43;101224.72;101026.19;101242.84;101043.97;100844.64;100637.23;100434.57;100235.24;100452.78;100669.35;100469.51;100270.96;100492.92;100706.51;100504.16;100301.33;100102.31;100319.39;100120.60;99921.51;99721.65;99522.49;99323.54;99124.05;98925.60;98726.18;98522.82;98744.72;98691.05;98491.67;98292.96;98094.53;97891.10;98112.58;98329.93;98550.26;98347.42;98148.72;97948.94;98166.77;98166.77;98380.69;98598.62;98819.39;99033.51;99251.76;99053.54;98851.27;98648.36;98446.00;98663.65;98884.27;98927.77;99144.19;99357.84;99155.51;98951.94;98749.24;98970.44;99187.10;99397.61;99195.59;99417.05;99634.85;99436.44;99234.43;99032.09;98807.63;98609.08;98405.66;98207.06;98428.52;98505.61;98726.98;98947.28;99167.48;98968.34;98769.27;98749.80;98966.16;98762.74;98984.67;98781.64;98999.09;98800.72;99018.71;98815.94;99034.26;99255.81;99477.91;99477.91;99271.24;99068.26;99281.88;99356.86;99577.98;99649.66;99450.93;99251.19;99052.53;98852.97;99073.68;99294.67;99095.27;98896.99;98835.84;99056.34;99278.17;99500.02;99521.33;99323.07;99124.20;99345.69;99567.75;99369.16;99170.09;99392.08;99614.06;99835.62;100057.62;100279.84;100501.75;100723.21;100944.02;101165.09;101384.11;101385.95;101604.78;101406.10;101206.98;101427.89;101645.63;101444.06;101244.90;101046.35;101046.35;101263.78;101064.37;100861.66;100658.72;100875.67;100676.31;100894.46;100695.11;100672.85;100473.72;100270.31;100116.78;100338.56;100559.96;100397.32;100198.27;99999.38;99800.95;99590.91;99366.12;99163.60;99381.22;99585.85;99798.70;100019.21
q16;100000.00;100222.37;100444.32;100435.72;100650.98;100541.01;100759.34;100952.33;100752.62;100549.88;100348.07;100149.13;100363.27;100581.80;100631.85;100852.96;101061.98;101280.87;101502.29;101721.21;101519.26;101320.65;101118.89;101340.41;101140.58;100914.30;100711.65;100512.07;100313.30;100107.36;99908.22;100002.64;100002.64;100224.20;100446.13;100246.82;100468.32;100265.86;100486.89;100284.57;100498.21;100712.80;100765.66;100556.38;100519.97;100735.21;100531.97;100554.37;100771.54;100768.82;100754.09;100547.63;100764.90;100764.90;100983.02;101200.04;101422.08;101520.42;101320.65;101114.19;100912.28;100709.91;100762.93;100560.87;100781.74;101002.95;101225.02;101446.31;101667.37;101858.15;102002.96;101803.54;102022.33;102244.23;102042.35;101842.97;102063.75;102284.23;102502.47;102303.14;102299.88;102101.58;101899.40;101700.70;101500.92;101298.25;101298.25;101513.30;101731.81;101952.58;101773.32;101992.02;101793.80;102010.93;101808.49;102025.83;101823.11;101624.56;101715.33;101513.89;101308.28;101106.18;100902.82;101120.37;100921.29;100719.56;100508.30;100306.14;100106.83;99903.79;100124.24;100340.99;100558.13;100333.74;100554.34;100771.81;100904.27;100704.95;100501.29;100302.06;100522.37;100565.22;100366.09;100587.28;100809.17;101025.96;101146.77;100947.02;100744.47;100541.40;100761.81;100558.52;100356.02;100574.65;100796.20;100596.30;100817.70;101031.56;100828.94;100622.21;100843.11;101064.24;101113.70;100914.97;100715.23;100935.97;101157.70;101378.41;101179.52;101175.25;101203.15;101424.97;101645.47;101609.00;101554.10;101551.02;101604.04;101825.00;101625.66;101847.72;101966.34;102007.49;102050.70;102092.88;101893.48;101693.69;101493.69;101715.60;101516.30;101317.57;101538.64;101756.83;101729.45;101525.65;101326.97;101548.21;101349.39;101566.43;101782.78;101781.76;101583.22;101384.81;101181.64;100982.23;100778.77;100995.85;100991.61;101213.11;101430.63;101585.58;101806.74;101607.61;101403.54;101196.00;100996.41;101217.81;101431.26;101232.21;101033.32;100834.89;100622.51;100393.02;100189.87;99985.66;99767.22;99979.01;100199.52
q17;100000.00;99799.87;99600.12;99817.88;99611.52;99412.64;99209.75;99007.59;98807.88;98604.90;98547.77;98768.81;98982.44;99200.67;99415.17;99636.28;99553.22;99349.87;99150.58;98947.17;98744.92;98784.02;98820.43;99041.95;99109.46;99186.57;98983.96;99205.72;99426.59;99640.74;99576.21;99796.64;100017.71;100239.27;100239.27;100039.95;99840.59;99638.19;99859.23;99656.94;99451.74;99245.60;99046.82;98836.88;99058.30;99085.12;98881.84;98683.31;98900.38;98701.51;98922.98;99046.53;99263.65;99485.14;99703.14;99600.99;99401.15;99202.61;99424.57;99638.87;99855.89;99863.41;99664.38;99881.87;100102.74;100323.95;100546.02;100767.31;100988.37;100850.95;101071.44;100872.01;100669.05;100890.95;100900.97;100701.59;100502.88;100304.45;100101.75;99902.42;99699.75;99920.09;99717.81;99519.11;99319.33;99537.77;99758.41;99973.53;99770.68;99991.46;100206.70;100003.54;99805.32;99802.00;100019.95;99818.10;100036.20;100256.82;100057.11;99855.50;99954.80;99752.68;99549.36;99767.05;99628.06;99426.46;99637.45;99435.59;99236.28;99033.59;98835.18;98633.38;98850.79;98629.04;98430.49;98227.34;98028.74;97829.42;97626.01;97847.39;98067.69;97869.51;97670.38;97471.31;97693.19;97490.95;97708.19;97508.44;97305.38;97101.89;96903.52;97121.10;97337.82;97556.01;97356.61;97156.71;96957.44;96750.75;96547.80;96506.80;96727.70;96948.82;96750.50;96551.78;96352.04;96495.01;96716.75;96937.46;97158.44;97379.99;97600.31;97822.13;97874.51;98096.34;98318.19;98115.07;97916.81;97844.85;97645.50;97750.97;97790.80;97591.73;97391.94;97192.15;97413.71;97635.71;97857.93;98079.84;98301.29;98522.10;98610.65;98677.93;98479.32;98698.30;98647.91;98595.19;98816.10;98819.35;99036.65;99257.94;99478.55;99699.01;99915.41;99716.00;99743.63;99539.76;99336.68;99539.63;99756.98;99978.48;99941.24;99742.11;99875.51;99667.78;99889.56;100110.96;100114.98;100336.15;100557.14;100358.71;100338.00;100526.42;100742.55;100959.68;100741.79;100533.41;100334.95
q18;100000.00;99799.87;99600.12;99818.20;100034.08;100255.06;100052.62;99850.98;99651.27;99448.80;99247.31;99312.11;99526.99;99745.86;99910.90;99711.90;99922.27;99719.38;99520.09;99739.08;99956.90;99758.30;99556.64;99778.16;99578.33;99354.04;99151.69;99373.45;99174.68;98970.02;98809.07;99029.50;99250.56;99472.12;99272.38;99493.85;99294.50;99092.42;98893.49;98691.46;98672.52;98466.73;98267.95;98478.78;98279.50;98072.76;97869.49;98090.09;98307.07;98528.05;98328.72;98121.53;98338.43;98139.10;98357.01;98573.99;98374.15;98175.61;98397.57;98190.76;98262.31;98246.38;98047.36;97845.34;98066.21;97867.11;97667.25;97468.09;97269.15;97490.80;97711.29;97511.87;97309.11;97109.40;97326.89;97127.51;96928.80;96730.37;96527.79;96749.27;96967.52;97034.39;96832.35;97053.15;97275.12;97493.83;97555.89;97513.40;97732.11;97952.89;98014.17;98233.16;98266.41;98483.90;98281.73;98080.15;98202.70;98207.52;98007.81;98223.68;98436.30;98233.46;98114.25;97911.10;98132.30;98297.52;98444.80;98445.64;98246.33;98042.88;98263.33;98060.73;98277.28;98248.27;98468.88;98265.19;98485.86;98286.54;98082.80;97883.57;97685.29;97487.11;97708.37;97929.57;97729.87;97527.55;97323.87;97124.13;96920.76;97137.72;96939.35;96735.30;96532.07;96327.68;96128.29;96141.98;96227.13;96314.23;96531.11;96394.06;96614.96;96626.40;96428.08;96229.35;96029.61;95830.95;95631.39;95432.75;95233.86;95455.41;95675.73;95897.55;95970.97;96192.80;96414.65;96211.21;96012.95;96233.91;96455.40;96677.46;96898.11;97085.46;97307.45;97529.43;97750.99;97972.99;98195.21;98417.12;98638.58;98859.38;99080.45;99299.31;99519.98;99316.58;99117.90;99339.14;99560.05;99357.44;99364.04;99585.33;99386.78;99607.24;99824.11;100045.68;99842.56;100060.02;100276.76;100077.40;100051.19;99851.84;99652.80;99453.67;99671.49;99598.53;99820.31;99621.04;99835.06;100056.23;100277.22;100497.69;100706.65;100480.20;100696.77;100697.00;100902.26;100694.74;100496.28
q19;100000.00;100000.00;100221.95;100019.93;99814.14;100035.12;100253.78;100052.22;100066.17;100284.76;100083.36;99884.43;100099.43;100318.34;100113.05;100113.05;100323.33;100542.51;100542.51;100339.75;100557.74;100778.41;100864.23;101085.75;101307.78;101085.37;101264.45;101347.47;101352.14;101395.42;101616.69;101418.30;101639.37;101860.93;101661.19;101461.87;101679.29;101896.95;101698.02;101695.61;101908.58;101701.74;101701.74;101491.57;101292.29;101084.69;101303.09;101104.55;100902.26;101123.23;100923.90;101137.74;101146.26;100946.93;100743.58;100540.98;100453.60;100255.06;100055.29;99847.72;99645.26;99442.30;99663.44;99880.36;100036.02;100257.23;100479.30;100700.59;100501.64;100723.30;100943.79;101165.37;101246.74;101468.64;101351.31;101273.90;101494.69;101715.17;101932.90;102154.38;102158.49;101960.19;101757.51;101558.81;101780.79;101998.85;102009.62;102223.94;102358.10;102578.87;102371.98;102251.63;102471.88;102688.82;102646.48;102863.51;102859.96;103080.58;102880.87;103097.54;102891.37;103108.46;102904.80;103121.99;103343.19;103141.13;103350.39;103148.06;103369.52;103587.11;103388.70;103397.95;103614.98;103390.35;103191.81;102988.26;102789.67;103011.13;103228.55;103212.48;103432.78;103652.98;103588.64;103389.57;103611.46;103409.47;103399.29;103408.83;103206.10;103423.75;103225.38;103021.86;102819.18;102654.32;102454.93;102677.03;102477.76;102690.96;102908.25;102701.33;102502.52;102303.51;102105.19;101906.46;101958.54;101759.88;101981.62;101782.98;101584.09;101805.64;102025.95;102175.60;101977.15;102198.98;102420.83;102493.02;102294.76;102095.89;102317.38;102117.53;101918.94;102140.13;102362.12;102584.10;102586.25;102586.25;102808.47;103030.38;102831.08;102632.35;102433.38;102230.17;102450.84;102669.61;102890.36;102751.99;102553.16;102350.89;102149.29;102370.58;102591.19;102392.77;102190.40;101990.99;101788.36;101585.51;101630.41;101431.05;101228.00;101028.65;100829.60;100728.11;100946.23;100739.74;100540.14;100340.88;100554.94;100776.11;100997.10;101217.57;101426.66;101387.92;101184.72;100980.35;100763.28;100554.87;100606.10
q20;100000.00;100222.37;100444.32;100662.59;100457.19;100258.31;100055.88;100273.65;100495.55;100293.23;100510.81;100731.85;100946.95;101165.88;100960.64;100761.64;100972.23;101085.20;101095.97;101083.01;100881.40;100821.11;100760.49;100803.11;100851.73;100866.35;101083.88;101305.64;101106.87;100900.55;100701.41;100503.03;100724.09;100945.65;101167.59;101097.70;101319.20;101467.13;101268.20;101485.87;101280.18;101073.44;101294.31;101365.40;101586.82;101379.57;101176.01;100977.47;100775.14;100813.60;100614.27;100407.04;100204.49;100425.97;100643.67;100440.94;100241.10;100042.56;99842.79;100055.95;100231.28;100028.37;99829.34;99896.30;100117.16;100338.37;100560.45;100781.74;101002.80;101224.45;101444.94;101379.08;101375.48;101597.38;101394.96;101195.58;100996.87;100798.44;101016.12;101237.60;101284.76;101505.09;101722.75;101752.75;101860.93;101884.14;101685.57;101600.61;101818.84;102039.61;101962.42;102180.97;102401.22;102618.28;102415.70;102495.13;102292.09;102093.54;101893.83;101691.84;101587.14;101384.73;101180.70;101397.74;101198.67;101194.80;101404.96;101202.77;101003.46;100800.39;100601.98;100399.81;100616.78;100391.86;100612.46;100409.04;100629.71;100430.39;100647.94;100869.31;100671.03;100891.22;101112.48;101118.95;100919.25;101011.45;100808.32;101030.25;101247.50;101044.31;101264.72;101301.06;101518.23;101736.70;101958.25;101989.25;101789.98;101583.71;101380.91;101594.74;101815.64;102036.76;102257.11;102477.92;102699.86;102866.28;103052.33;103117.52;102918.63;102719.23;102939.54;102739.91;102541.46;102763.29;102985.14;103203.93;103005.67;103226.63;103027.29;102827.44;102628.85;102429.78;102651.77;102873.75;102674.34;102474.55;102274.55;102074.83;102296.29;102517.09;102318.12;102537.18;102757.85;102743.30;102964.05;103185.29;102986.47;103204.23;103002.65;102803.50;103024.10;102825.69;102623.37;102423.96;102221.39;102018.55;101816.41;101708.08;101504.75;101305.40;101106.35;101327.62;101306.26;101099.48;100899.88;100700.62;100914.88;100715.83;100516.94;100318.51;100106.23;100296.10;100512.25;100729.35;100933.81;100936.22;100737.76
q21;100000.00;100222.37;100334.07;100132.27;99926.87;100147.85;99945.44;100163.22;99963.51;99761.21;99910.71;100131.75;99927.14;100146.07;100361.75;100582.86;100793.62;101012.87;101234.30;101156.80;100955.24;101015.71;101034.19;101255.71;101055.88;101066.96;100863.77;100664.19;100885.05;101098.02;101319.29;101539.72;101340.76;101141.36;101363.30;101504.54;101726.04;101943.80;101744.87;101542.23;101336.48;101339.39;101560.26;101770.21;101991.63;101784.40;101580.78;101801.38;101811.50;101612.63;101834.10;101626.82;101843.66;102065.14;102011.24;102227.63;102027.79;102248.39;102470.35;102631.52;102848.06;103065.14;103156.48;103195.71;103416.57;103367.06;103367.06;103588.35;103809.41;104031.06;104251.55;104473.13;104691.45;104491.74;104708.70;104930.23;104972.16;104995.54;105213.33;105434.81;105652.59;105745.68;105543.24;105344.54;105219.64;105202.13;105422.77;105317.55;105535.77;105756.55;105971.39;106189.99;106189.99;105988.03;105785.37;105583.18;105380.08;105600.70;105400.99;105199.08;104992.19;104789.54;104879.74;105096.91;105204.73;105221.29;105010.11;104986.96;104787.65;104584.60;104386.19;104183.90;103981.27;104173.31;104393.91;104190.56;104411.23;104211.91;104008.60;104229.97;104450.28;104252.10;104052.96;104039.52;103839.82;104056.43;103853.34;103653.60;103450.87;103361.82;103582.23;103608.46;103604.82;103401.18;103201.79;103001.89;102802.62;102596.22;102645.49;102859.37;103080.27;103276.98;103342.07;103562.88;103784.82;103820.74;103905.20;103959.99;103992.99;103793.59;104013.90;104235.72;104037.27;103837.62;103637.97;103434.73;103236.47;103037.61;102838.27;103060.33;103090.77;102891.70;103113.69;103335.67;103194.84;103059.04;102982.66;102983.34;102974.23;102880.01;102681.04;102900.04;103120.71;102917.68;102719.00;102940.25;103161.16;103157.93;102956.43;102757.27;102558.73;102360.31;102157.85;101958.44;101755.63;101751.93;101549.69;101350.33;101146.79;101368.29;101169.24;101390.50;101186.74;100980.13;100780.53;100581.27;100373.38;100174.34;100395.33;100196.90;100404.47;100593.78;100391.01;100608.42;100813.43;100771.59;100992.10
