monkey_id;b0;b1;b2;b3;b4;b5;b6;b7;b8;b9;b10;b11;b12;b13;b14;b15;b16;b17;b18;b19;b20;b21;b22;b23;b24;b25;b26;b27;b28;b29;b30;b31;b32;b33;b34;b35;b36;b37;b38;b39;b40;b41;b42;b43;b44;b45;b46;b47;b48;b49;b50;b51;b52;b53;b54;b55;b56;b57;b58;b59;b60;b61;b62;b63;b64;b65;b66;b67;b68;b69;b70;b71;b72;b73;b74;b75;b76;b77;b78;b79;b80;b81;b82;b83;b84;b85;b86;b87;b88;b89;b90;b91;b92;b93;b94;b95;b96;b97;b98;b99;b100;b101;b102;b103;b104;b105;b106;b107;b108;b109;b110;b111;b112;b113;b114;b115;b116;b117;b118;b119;b120;b121;b122;b123;b124;b125;b126;b127;b128;b129;b130;b131;b132;b133;b134;b135;b136;b137;b138;b139;b140;b141;b142;b143;b144;b145;b146;b147;b148;b149;b150;b151;b152;b153;b154;b155;b156;b157;b158;b159;b160;b161;b162;b163;b164;b165;b166;b167;b168;b169;b170;b171;b172;b173;b174;b175;b176;b177;b178;b179;b180;b181;b182;b183;b184;b185;b186;b187;b188;b189;b190;b191;b192;b193;b194;b195;b196;b197;b198;b199;b200;b201;b202;b203;b204;b205;b206
q10;100000.00;100222.37;100444.32;100441.39;100235.75;100036.86;99834.16;99632.26;99432.55;99229.86;99028.18;98829.25;99043.19;99261.70;99265.31;99066.31;98853.11;98649.78;98871.20;98667.86;98808.74;99029.41;99246.78;99468.30;99690.33;99885.49;100103.64;100325.39;100126.62;99921.52;99940.79;99947.24;100168.31;99968.91;100190.85;99991.53;100213.03;100431.24;100232.31;100450.41;100664.66;100459.03;100260.25;100051.49;100117.94;99911.60;100130.57;99932.04;100149.47;100149.47;99950.14;99744.17;99542.20;99342.87;99140.05;98938.00;98738.16;98958.76;99180.72;98974.34;98880.19;98762.55;98563.52;98361.57;98162.78;98016.14;97816.28;97617.11;97418.17;97218.68;97020.23;97241.81;97460.63;97260.95;97059.02;96859.64;96660.93;96462.50;96406.73;96207.40;96004.73;95806.43;96024.07;96244.87;96045.09;95842.14;96062.77;95856.22;96074.48;95875.79;95668.92;95887.28;95689.06;95486.31;95703.57;95920.41;96138.08;95939.52;95739.81;95956.15;96169.66;95967.24;96185.66;95983.01;96204.21;96002.40;96005.58;95803.64;96025.10;96243.06;96463.52;96680.48;96897.84;96675.11;96476.56;96273.57;96074.97;95875.65;96093.51;95894.28;95696.00;95767.48;95856.10;95866.80;96088.69;96305.73;96484.40;96706.33;96924.04;96969.72;97190.13;97181.60;97397.90;97193.33;96993.93;96999.12;96799.85;97011.52;97007.02;96798.57;96599.76;96713.05;96933.40;97154.21;97376.15;97596.89;97782.60;97795.28;97596.39;97601.39;97403.11;97624.93;97689.67;97689.67;97490.02;97708.17;97715.38;97936.34;97736.99;97537.14;97338.55;97139.48;97361.47;97583.45;97805.01;98027.01;98249.23;98471.14;98692.60;98913.41;98909.18;98888.82;98690.21;98908.40;98709.72;98930.97;98732.15;98529.29;98327.06;98127.90;97929.35;98149.68;98366.23;98166.82;97963.35;98180.43;97977.59;98199.09;98416.58;98638.08;98707.77;98929.04;98802.83;98794.35;99016.13;99237.53;99029.29;98830.24;98631.35;98432.92;98509.44;98699.77;98497.13;98374.06;98578.95;98792.00;99012.51
q11;100000.00;100222.37;100286.13;100084.11;100236.95;100038.07;100256.48;100054.54;99854.83;99651.63;99449.63;99250.70;99045.24;99263.55;99478.30;99699.41;99908.61;99974.84;100196.27;99993.33;99791.48;100012.15;100229.79;100451.31;100673.35;100870.37;100668.09;100468.51;100689.37;100904.09;100704.95;100506.57;100407.57;100629.13;100851.06;100651.75;100452.39;100670.93;100637.08;100697.28;100912.11;100707.05;100776.11;100988.71;100789.43;100908.49;100704.63;100925.23;101141.91;101362.89;101516.36;101730.00;101865.91;101666.58;101884.16;101681.39;101682.23;101902.83;101703.07;101495.39;101293.04;101510.14;101510.14;101727.23;101528.44;101749.65;101971.72;102193.01;102414.07;102420.76;102466.70;102267.28;102063.95;102285.82;102083.22;101883.84;101685.13;101905.61;102123.20;101923.87;101720.76;101522.46;101739.65;101960.44;101760.66;101557.35;101702.83;101495.38;101713.20;101813.00;101605.41;101823.55;102043.81;101986.79;101982.97;102199.80;102195.94;101997.39;101797.68;101595.60;101808.91;102025.87;102244.17;102289.37;102090.30;101888.44;102098.70;102315.52;102536.98;102754.77;102951.10;103111.01;103328.20;103523.20;103324.66;103121.24;103177.31;102977.99;102774.58;102774.58;102994.88;103215.08;103015.94;102816.87;103038.76;102836.68;103054.28;102854.53;102651.66;102448.17;102249.80;102045.98;102262.96;102059.04;102280.59;102080.69;101881.42;102094.55;102311.81;102104.45;102325.35;102546.47;102766.81;102757.61;102757.61;102558.95;102359.39;102580.10;102801.09;102601.69;102403.41;102625.23;102845.73;102646.08;102446.43;102243.05;102463.34;102264.47;102065.13;102065.13;101866.54;101667.47;101467.68;101267.89;101068.49;101290.49;101512.71;101312.99;101375.04;101459.57;101260.60;101479.55;101700.22;101893.79;101695.11;101495.99;101716.90;101934.69;101733.17;101534.02;101335.47;101137.17;100934.78;101045.84;100843.16;100640.23;100857.25;100657.89;100454.68;100255.33;100056.28;100277.54;100495.90;100424.34;100224.74;100446.14;100238.92;100238.92;100459.91;100261.48;100051.25;99827.56;99625.19;99421.82;99206.06;98998.13;99218.64
q12;100000.00;99799.87;99600.12;99818.17;100033.94;100254.92;100473.52;100691.16;100491.45;100709.91;100508.37;100309.44;100104.25;100121.00;99914.90;99715.90;99923.77;99720.59;99521.30;99318.12;99116.02;99124.42;98922.52;99144.04;98944.21;98716.75;98934.85;98735.27;98956.13;99170.19;99391.46;99193.07;99414.14;99214.74;99015.00;99236.47;99457.97;99503.96;99305.03;99102.84;98898.03;99113.18;98914.40;98705.60;98927.02;98947.12;98744.04;98545.50;98343.66;98144.79;98366.26;98581.35;98798.82;99020.30;99238.64;99036.56;99258.61;99060.07;98860.30;98654.03;98871.26;98669.05;98470.03;98687.58;98488.79;98289.70;98511.77;98733.06;98954.12;98827.89;98807.72;99029.30;99248.02;99469.89;99687.34;99541.15;99342.44;99562.92;99781.16;100002.64;100220.85;100022.55;99820.45;99621.75;99421.97;99219.36;99020.79;98814.62;98611.61;98412.91;98206.08;98002.48;97804.26;98021.18;97818.44;98035.51;97832.50;97832.50;98054.39;97852.32;97644.58;97861.47;97657.71;97454.79;97255.72;97472.01;97260.63;97477.40;97278.09;97075.09;96876.68;96674.61;96623.67;96819.16;96994.85;97212.83;97014.23;97235.69;97032.70;96833.47;96635.19;96437.01;96237.88;96459.07;96680.96;96479.42;96697.58;96765.81;96804.66;96893.38;96885.81;96682.74;96900.37;96827.77;96827.77;96627.87;96690.06;96688.06;96905.91;97117.89;97338.79;97139.78;97360.13;97562.45;97784.39;98005.13;98226.86;98447.57;98248.68;98049.28;98269.59;98417.71;98219.26;98441.09;98662.94;98881.06;99101.35;98902.48;98703.14;98925.21;99145.86;98946.79;99168.78;99390.76;99612.32;99834.32;100056.54;100278.45;100499.90;100720.71;100521.74;100317.99;100119.39;99915.69;100136.44;99937.32;99738.50;99535.65;99333.49;99134.33;98935.78;98737.48;98534.43;98756.00;98973.01;98769.47;98985.89;98786.54;98582.62;98383.27;98604.43;98405.30;98201.12;98413.03;98634.80;98620.93;98705.04;98926.21;98955.63;98985.36;99193.46;99383.15;99378.70;99595.96;99563.52;99555.00;99356.54
q13;100000.00;100222.37;100444.32;100241.76;100034.82;100255.80;100131.69;99929.50;99729.79;99947.72;100164.63;99965.69;100179.53;100187.93;100202.93;100003.93;99789.59;99586.11;99386.83;99183.35;99233.95;99454.62;99483.42;99284.05;99084.22;98855.95;98653.04;98453.46;98674.33;98468.58;98423.78;98225.40;98026.44;97827.04;97627.30;97427.98;97228.63;97446.31;97667.34;97885.10;97852.74;97763.50;97984.37;98194.83;97995.55;97788.41;97900.16;98120.76;98197.16;97998.29;97798.96;98013.50;98230.69;98452.17;98670.27;98887.33;98687.49;98488.94;98289.18;98082.29;97880.19;98097.46;97898.44;98115.78;97916.99;98138.20;98360.27;98581.56;98690.78;98690.78;98911.27;99132.85;99351.24;99573.11;99549.55;99350.17;99151.46;98953.03;98750.08;98550.75;98347.93;98568.26;98785.78;99006.57;99228.54;99446.73;99515.39;99729.86;99948.11;100168.88;100383.61;100180.09;100400.35;100396.78;100194.08;100411.18;100208.24;100428.86;100436.46;100234.72;100028.52;100245.76;100042.27;99977.67;100198.87;100415.68;100205.22;100422.12;100589.66;100622.56;100655.90;100652.35;100869.61;101064.87;101285.48;101283.76;101371.18;101171.86;100968.78;100769.55;100989.86;100791.68;100592.54;100393.47;100193.77;99992.01;100210.01;100136.19;100058.59;100276.37;100077.99;100074.41;100291.78;100135.46;99936.07;99736.17;99536.90;99750.71;99747.19;99961.50;99762.69;99685.05;99486.73;99288.00;99509.95;99311.29;99111.73;99111.73;98912.84;98935.46;99155.78;99377.60;99179.15;99137.06;99358.91;99155.51;99080.85;98881.99;98682.65;98904.71;98706.12;98507.05;98507.05;98507.05;98307.65;98107.85;98330.07;98130.36;97931.06;97732.32;97533.35;97329.64;97131.03;97349.46;97150.78;97372.02;97173.20;96970.72;97187.57;97408.86;97539.78;97760.11;97557.69;97358.28;97155.61;96952.69;97169.74;96970.38;97188.54;97410.04;97631.20;97852.46;97649.09;97862.76;97663.17;97463.90;97678.76;97899.93;98120.92;98341.39;98551.82;98746.95;98964.00;98896.76;99104.06;99318.34;99538.85
q14;100000.00;100222.37;100444.32;100451.96;100667.22;100547.76;100766.09;100983.43;100783.72;100580.98;100379.17;100180.23;100394.37;100612.88;100685.07;100906.18;101115.19;101334.08;101555.50;101774.42;101572.47;101373.86;101172.10;100972.73;100772.90;100546.63;100343.98;100144.40;99945.63;100158.91;99959.77;100180.20;100180.20;100401.76;100202.02;100002.70;100224.20;100021.74;100242.77;100460.76;100674.42;100889.01;100932.72;100723.44;100524.16;100739.41;100536.17;100471.57;100688.74;100682.17;100694.75;100488.32;100705.59;100705.59;100923.72;101140.74;101362.78;101448.19;101248.43;101041.95;100840.05;100637.67;100671.91;100469.85;100690.72;100911.93;101134.01;101355.30;101576.36;101779.74;101923.27;101723.84;101942.63;102164.50;101962.62;101763.24;101984.02;102204.50;102422.74;102223.41;102220.17;102021.87;101819.69;101620.99;101421.21;101218.54;101218.54;101433.58;101652.09;101872.86;101666.63;101885.34;101687.12;101904.25;101701.80;101919.15;101716.43;101517.87;101599.33;101397.89;101192.28;100990.19;100786.82;101004.37;100805.30;100603.56;100392.29;100190.12;99990.81;99787.78;100008.23;100224.98;100442.12;100217.71;100438.32;100655.87;100654.97;100455.65;100251.98;100052.75;100273.06;100241.61;100042.47;100263.66;100485.55;100702.34;100749.30;100549.56;100347.00;100143.93;100364.34;100161.06;99958.55;100177.18;100398.73;100198.83;100420.24;100634.10;100431.46;100224.74;100445.64;100666.76;100730.42;100531.69;100331.95;100552.69;100774.42;100995.13;100796.24;100808.39;100863.12;101084.94;101305.44;101259.71;101208.20;101205.12;101267.10;101488.06;101288.72;101510.79;101312.20;101317.03;101367.76;101380.54;101181.14;100981.34;100781.35;100581.63;100382.33;100183.60;100404.67;100622.85;100584.43;100380.62;100601.37;100822.62;100623.79;100840.84;101057.18;101057.18;100858.63;100660.33;100457.16;100257.75;100054.28;100271.42;100487.81;100288.45;100505.97;100646.71;100867.87;100668.74;100464.67;100257.12;100057.53;100278.93;100492.38;100293.33;100514.32;100315.89;100103.51;99874.08;99670.91;99466.69;99248.27;99460.04;99680.56
q15;100000.00;99799.87;99600.12;99818.32;99921.52;100142.50;99940.07;100157.83;100379.72;100598.38;100396.97;100618.01;100413.39;100210.72;100426.43;100227.43;100438.03;100468.21;100268.93;100292.54;100510.54;100613.66;100567.21;100742.92;100795.73;100826.31;101043.81;101265.57;101486.43;101280.09;101080.95;100882.57;100683.61;100905.17;101127.11;101113.67;100914.31;101131.97;101353.00;101150.34;100944.70;101158.95;100960.17;101170.03;101391.45;101606.00;101402.43;101203.90;101001.57;101222.55;101023.22;100816.03;101032.88;100833.56;101051.23;100848.60;100648.76;100450.21;100250.45;100042.45;100258.93;100056.03;100277.17;100494.17;100559.30;100570.26;100593.04;100814.33;101035.39;101257.04;101477.53;101440.28;101394.16;101194.48;100992.06;100792.68;100593.97;100395.54;100192.41;100413.89;100631.55;100681.88;100899.50;100978.83;101029.26;101052.43;100853.86;100726.85;100945.03;101165.81;101380.50;101599.01;101626.62;101843.68;102061.49;102278.61;102075.65;101964.17;101764.46;101562.50;101775.97;101992.94;101993.30;101790.27;102011.47;102124.49;102224.78;102022.61;101823.30;101620.26;101421.85;101219.69;101017.17;100792.19;101012.80;101119.06;101339.73;101561.19;101778.74;102000.11;101801.83;101603.65;101824.91;101854.95;101655.25;101871.86;101668.73;101468.98;101686.18;101692.96;101913.37;102131.44;102041.21;102259.65;102481.20;102703.30;102504.03;102297.74;102094.96;102308.75;102109.94;102331.07;102551.41;102772.22;102994.17;103154.05;103295.96;103486.58;103527.19;103560.36;103502.94;103303.31;103104.86;102905.21;102905.21;103124.01;102925.75;102980.45;102781.11;102581.26;102382.67;102603.86;102404.07;102204.28;102425.84;102647.84;102870.06;102670.34;102471.04;102272.31;102493.38;102290.22;102510.89;102729.67;102683.19;102904.44;102757.33;102748.73;102547.17;102348.02;102568.62;102370.32;102168.01;101968.60;101766.01;101638.16;101436.01;101657.51;101454.22;101254.87;101055.82;100856.69;101074.63;101287.58;101509.36;101310.10;101102.15;100903.11;100704.21;100505.78;100293.83;100479.93;100276.95;100072.86;99856.13;100069.15;99870.69
q16;100000.00;100222.37;100444.32;100242.67;100037.60;100122.66;99920.45;100138.39;99938.68;100157.50;100249.82;100400.94;100616.43;100835.57;101049.33;101270.44;101055.05;101273.43;101074.14;101292.47;101509.64;101730.31;101947.36;102168.88;102390.91;102161.93;102161.65;102383.41;102604.28;102398.43;102619.71;102421.32;102222.36;102443.92;102244.18;102044.86;101845.51;102063.33;102095.83;101893.29;101687.80;101481.20;101282.42;101492.43;101293.15;101507.28;101725.55;101946.15;101743.71;101812.68;102034.15;101987.41;102204.39;102425.87;102222.65;102020.09;102242.14;102462.74;102684.70;102698.89;102915.76;102971.94;102772.91;102570.71;102791.57;103012.78;103234.86;103456.15;103360.06;103581.71;103802.20;104023.78;104242.37;104042.69;104039.25;103839.87;103641.16;103442.73;103239.82;103040.49;102837.71;103058.05;102855.44;103076.24;102876.46;102673.52;102474.95;102688.75;102906.76;102708.06;102922.45;102718.91;102520.69;102318.60;102115.82;102332.74;102129.65;102350.27;102150.56;102366.89;102580.46;102797.50;103015.88;103233.26;103454.46;103671.18;103881.45;103913.26;103899.82;103943.17;104163.63;104380.44;104178.09;104157.33;104377.94;104174.67;104395.34;104616.80;104638.35;104439.12;104240.84;104276.58;104077.45;103878.38;104100.26;104317.06;104517.88;104739.81;104537.29;104574.55;104574.55;104371.30;104168.80;104387.42;104608.97;104409.07;104209.80;104423.41;104640.93;104433.97;104654.87;104875.99;104677.67;104646.28;104564.41;104431.70;104431.70;104233.06;104454.05;104675.60;104895.91;105117.73;104919.28;104719.63;104519.98;104316.82;104118.56;103919.70;103720.35;103520.50;103321.91;103239.26;103039.47;102839.68;102640.28;102440.49;102662.71;102462.99;102263.69;102064.95;101865.98;101662.61;101883.28;102101.73;101903.05;101703.93;101505.11;101302.57;101100.67;100901.51;100702.96;100923.29;101139.76;100940.35;101157.05;100953.70;100751.14;100551.78;100347.95;100569.45;100370.40;100171.27;99967.55;99760.87;99561.27;99782.67;99762.22;99983.39;100204.38;100289.84;100079.28;100272.93;100070.63;100239.52;100024.74;99817.74;100038.25
q17;100000.00;99799.87;99600.12;99817.86;99611.47;99586.17;99488.63;99705.96;99927.85;100146.07;99944.28;99745.34;99539.81;99758.27;99792.83;100013.94;99801.02;99718.39;99939.81;100158.68;100293.14;100513.81;100312.09;100112.73;99912.90;99686.88;99904.88;99705.30;99506.53;99301.09;99101.95;99121.99;98923.03;98723.63;98945.56;98746.24;98967.74;99185.86;99406.89;99366.66;99161.62;99376.30;99597.16;99807.57;99608.29;99823.38;100042.16;99843.62;100060.78;99861.90;99868.59;100083.25;100072.74;99873.41;99670.46;99468.31;99554.59;99775.19;99997.15;100211.60;100009.78;99807.50;99608.47;99406.37;99454.84;99255.75;99055.89;98856.73;98657.79;98879.44;99099.93;99321.51;99540.26;99762.13;99784.38;99722.95;99943.73;99745.30;99542.76;99343.43;99237.10;99038.80;98836.58;98637.88;98438.10;98235.41;98036.84;97830.72;97627.76;97429.06;97222.65;97441.44;97319.96;97537.13;97334.68;97552.00;97349.26;97198.30;97420.19;97218.66;97433.15;97231.18;97027.95;96825.55;96626.48;96424.81;96213.87;96430.58;96652.04;96869.72;96671.31;96469.17;96686.20;96461.49;96262.94;96059.33;96280.00;96501.46;96497.23;96718.60;96520.32;96322.14;96123.01;95923.94;95724.24;95522.28;95740.17;95845.42;95909.04;95706.00;95507.63;95304.26;95521.62;95740.23;95540.84;95340.94;95562.35;95776.17;95910.23;95703.52;95504.71;95725.83;95946.18;96166.99;96388.93;96609.67;96663.94;96664.35;96465.46;96549.17;96609.96;96831.78;96807.00;96853.21;97075.06;96872.08;96850.25;96904.27;96970.89;97192.95;97413.60;97413.60;97635.59;97857.57;98079.13;98301.13;98523.35;98745.26;98966.71;99187.52;99221.71;99225.49;99446.16;99242.39;99043.71;99083.52;98884.70;99101.64;99317.94;99539.23;99759.83;99561.53;99358.39;99579.96;99796.86;100014.03;99811.18;100032.68;100250.17;100050.82;100271.98;100072.85;100290.45;100281.78;100082.19;99882.92;99674.34;99895.51;100116.50;100336.97;100124.59;100313.34;100529.45;100393.80;100175.36;100387.13;100188.67
q18;100000.00;99799.87;99600.12;99817.81;100033.00;100253.98;100472.24;100422.26;100644.15;100862.36;101079.54;101300.58;101095.08;101313.50;101338.04;101559.15;101768.21;101987.02;102208.45;102427.29;102644.93;102865.60;103083.13;102883.77;102683.94;102458.48;102255.76;102477.52;102477.52;102272.13;102493.40;102295.02;102246.57;102047.17;101847.43;102068.90;102089.19;101886.77;101687.84;101485.54;101280.48;101074.35;100875.57;101085.92;101227.03;101442.11;101660.87;101612.90;101410.96;101457.80;101555.99;101770.68;101752.53;101741.32;101538.35;101755.43;101555.59;101637.95;101637.95;101852.34;101650.53;101448.25;101249.23;101047.12;101267.99;101068.89;100869.03;100669.87;100470.93;100271.44;100491.93;100713.51;100932.25;100732.57;100950.02;101005.04;100987.45;100987.45;100784.91;100585.58;100383.04;100603.38;100401.22;100202.52;100002.74;99800.08;100020.72;99814.63;99611.67;99832.44;100047.49;99844.25;99763.35;99561.55;99779.46;99996.77;99794.00;100014.62;99814.91;99613.39;99407.64;99205.66;99002.44;98800.10;98601.02;98399.40;98188.68;97986.47;98207.93;98425.57;98646.02;98862.71;98660.24;98435.73;98656.34;98452.95;98254.35;98055.03;97851.34;98072.71;97874.43;98094.62;97895.49;98116.68;97916.98;97714.99;97627.93;97849.86;98067.27;98131.58;98351.99;98148.62;97946.08;98164.65;98386.20;98186.31;98407.71;98621.45;98418.82;98212.14;98433.04;98234.03;98454.38;98255.65;98477.59;98698.33;98920.06;99140.77;99197.48;99419.03;99220.75;99263.69;99329.86;99372.89;99476.94;99494.00;99566.76;99787.72;99848.41;99648.56;99869.21;100090.40;99890.61;99690.83;99912.39;100134.39;100356.61;100578.52;100799.97;101020.78;100821.81;100617.78;100825.80;101043.81;100845.13;100748.94;100550.11;100767.04;100983.32;101056.90;101277.50;101452.65;101448.41;101249.00;101045.57;101262.74;101351.12;101151.76;101123.04;101063.40;100864.35;101085.61;101303.22;101095.82;101317.60;101118.33;100909.77;100909.77;101130.76;101351.23;101138.95;100909.76;100706.74;100923.87;100705.62;100496.81;100298.35
q19;100000.00;99799.87;99600.12;99597.11;99812.90;99799.49;100018.07;99816.36;99616.65;99414.14;99631.55;99432.62;99227.68;99446.40;99512.28;99313.28;99100.73;99319.71;99541.14;99760.19;99978.02;100198.69;100416.36;100216.99;100017.16;99793.73;99591.42;99391.84;99193.07;98988.35;99209.62;99011.24;98812.28;98612.88;98834.82;99056.29;99277.79;99210.38;99431.41;99649.69;99864.04;99714.06;99515.28;99727.25;99527.97;99322.00;99118.90;98920.36;98718.44;98939.42;98740.09;98533.39;98750.64;98551.31;98348.27;98145.70;97945.86;97747.31;97969.27;97761.95;97559.64;97356.81;97157.79;96955.47;96756.68;96977.89;97024.92;96825.75;96626.81;96427.32;96647.81;96659.61;96651.80;96873.67;96671.68;96472.30;96693.09;96494.66;96712.82;96934.30;97152.44;96954.14;97172.15;96973.45;97195.42;97413.99;97634.63;97428.76;97225.95;97027.26;97242.52;97461.38;97449.30;97247.68;97465.81;97264.13;97482.47;97463.75;97685.64;97902.70;97830.76;98048.40;98108.93;98326.86;98127.79;98343.70;98130.53;98346.81;98568.27;98785.46;98587.05;98384.44;98269.75;98041.65;98262.25;98058.49;98279.16;98079.84;97876.02;98097.39;97899.11;97700.93;97922.19;97723.12;97523.42;97321.02;97538.32;97573.27;97515.44;97311.81;97113.43;96909.49;96706.37;96924.27;97145.82;96945.92;97167.33;97379.73;97176.34;96967.71;96768.90;96569.89;96371.57;96172.85;95973.11;95970.07;96191.81;96412.52;96507.12;96728.67;96948.98;97170.80;97124.22;97346.05;97567.90;97786.21;97587.95;97389.08;97189.74;97249.44;97311.71;97532.90;97754.89;97976.87;98198.43;98420.43;98642.65;98864.56;99086.01;99306.82;99331.31;99371.78;99173.17;99391.67;99612.42;99526.54;99747.45;99964.97;100181.82;100403.11;100623.72;100425.41;100222.80;100023.39;99820.44;99617.25;99414.84;99636.34;99432.74;99654.24;99455.19;99256.06;99473.75;99686.22;99486.62;99708.02;99710.15;99511.10;99732.09;99533.66;99742.18;99932.33;100148.67;100287.14;100491.79;100704.83;100506.37
q20;100000.00;100222.37;100350.04;100148.10;100364.01;100165.12;100383.70;100601.33;100401.62;100199.12;100416.50;100637.54;100852.44;100649.67;100444.04;100245.04;100032.68;99829.78;100051.21;100084.56;100302.44;100523.11;100321.48;100122.12;99922.29;99982.80;99780.43;99580.85;99382.08;99177.32;99398.59;99619.02;99420.06;99399.43;99621.37;99422.05;99222.70;99441.00;99662.03;99531.84;99327.44;99122.11;98923.33;98715.27;98936.69;98730.22;98526.98;98328.45;98545.58;98346.71;98147.38;98361.70;98578.85;98379.53;98596.83;98394.39;98194.55;97996.00;97796.24;98009.64;98226.52;98443.89;98665.02;98462.81;98264.02;98485.23;98707.30;98928.59;99149.65;99371.31;99591.80;99813.38;100032.11;100253.98;100471.44;100272.06;100073.35;100073.35;100291.56;100092.24;99889.79;100110.12;99907.98;100128.77;100350.74;100148.16;99949.59;100164.81;100383.43;100359.78;100153.76;100372.69;100449.96;100248.37;100238.36;100455.86;100426.45;100647.07;100868.97;100904.25;101119.19;100917.39;101135.11;101236.45;101037.37;100834.84;101043.52;100840.81;101062.27;100858.71;101079.17;101295.40;101291.21;101481.96;101283.41;101079.54;101300.21;101100.89;101318.01;101118.78;100920.50;100722.32;100523.18;100324.11;100343.88;100141.56;99938.03;99738.28;99535.13;99331.47;99551.88;99347.93;99564.66;99360.43;99161.03;98961.14;99182.54;99394.46;99190.99;98982.63;99203.53;99276.03;99496.38;99513.56;99735.50;99956.24;100177.97;100398.68;100619.67;100841.22;101061.53;101283.35;101084.90;100885.25;100685.59;100481.90;100702.19;100923.15;101144.64;101366.71;101587.36;101388.29;101188.50;100988.71;100789.31;100589.51;100389.52;100272.88;100166.85;100152.75;100373.82;100592.56;100813.23;101031.81;101252.56;101473.80;101694.71;101492.27;101290.47;101091.32;100892.77;100694.47;100491.61;100713.18;100716.68;100513.34;100730.04;100530.68;100326.90;100127.55;100267.91;100068.78;100286.74;100079.96;99880.36;100101.76;99893.89;99694.84;99915.83;99924.22;99915.84;100106.52;100061.16;100278.71;100195.58;100408.56;100629.07
q21;100000.00;100222.37;100022.61;100240.89;100457.13;100678.11;100896.88;101114.71;100915.00;100712.71;100815.70;100616.76;100831.88;100961.95;100756.90;100978.01;100967.30;100764.61;100986.04;101052.68;101270.76;101072.15;101288.89;101089.53;101160.18;101140.24;101357.93;101579.69;101380.92;101260.39;101481.66;101283.27;101504.34;101725.90;101947.83;102169.30;102390.80;102188.05;101989.12;101786.43;101580.81;101795.17;102016.03;102226.02;102026.74;102045.03;102024.75;101826.21;101623.96;101425.09;101646.56;101439.29;101236.62;101037.29;101070.39;100867.68;101089.73;100891.18;101113.14;101134.44;101159.91;101377.04;101281.12;101231.75;101452.62;101637.52;101637.52;101438.36;101239.41;101039.92;100841.48;100642.05;100438.75;100486.16;100703.21;100924.74;100947.96;101051.43;101269.35;101070.02;100867.27;100869.71;101087.42;101308.22;101217.28;101125.64;101346.28;101543.71;101762.06;101563.36;101778.21;101574.72;101794.97;101592.90;101390.08;101391.21;101608.99;101410.44;101210.73;101426.88;101500.22;101717.17;101713.40;101930.75;101731.67;101751.26;101731.48;101947.97;102169.43;102386.93;102188.52;101986.20;102203.16;101978.20;102198.81;102142.90;101944.30;102165.76;101962.45;102183.82;101985.54;102205.74;102006.60;102227.79;102449.68;102247.75;102465.51;102687.44;102904.77;102937.56;102739.19;102535.77;102531.99;102328.30;102549.85;102679.85;102901.25;102694.94;102912.37;103060.31;103281.21;103349.11;103405.93;103207.20;103007.46;102808.80;102609.24;102410.61;102410.61;102211.21;102012.93;101813.29;102033.79;101834.14;101634.49;101431.27;101233.01;101453.97;101675.46;101607.20;101408.61;101629.80;101430.01;101651.99;101873.55;102095.55;101895.55;101695.83;101917.29;102138.09;102359.16;102578.19;102379.58;102553.52;102612.28;102413.16;102214.33;102012.09;101810.46;101611.31;101412.76;101633.09;101430.50;101231.09;101028.20;100825.07;101041.79;101263.29;101059.84;101281.33;101082.28;100883.15;100679.41;100892.19;100692.59;100493.33;100284.69;100505.86;100726.85;100528.43;100316.07;100505.60;100722.12;100518.50;100482.53;100490.74;100711.25
