"Ticket";"Symbol";"Type";"Open time";"Open price";"Size";"Close time";"Close price";"Profit/Loss";"Balance";"Sample type";"Close type";"MAE ($)";"MFE ($)";"Time in trade";"Comment";"Comm/Swap";"Stop Loss price level";"Profit/Loss";"Profit/Loss Pips";"Balance";"Profit Target price level"
"1869";"USATECHIDXUSD_ftmo";"Buy";"2024.05.20 03:45:00";"18583.11";"1.19";"2024.05.23 01:00:00";"18776.18";"218,99";"100845,69";"IST";"PT";"-40,58";"229,75";"2d 21h 15m";"";"-10,76";"18415,85938";"218,99";"193,07";"100845,69";"18768,93945"
"1918";"USATECHIDXUSD_ftmo";"Buy";"2024.05.23 17:45:00";"18764.03";"1.18";"2024.05.23 21:15:00";"18595.15";"-199,28";"100646,41";"IST";"SL";"-199,28";"113,87";"3h 30m";"";"-0,00";"18595,15039";"-199,28";"-168,88";"100646,41";"18951,66992"
"2018";"USATECHIDXUSD_ftmo";"Buy";"2024.05.28 16:30:00";"18817.64";"1.18";"2024.05.30 02:15:00";"18648.28";"-207,05";"100439,36";"IST";"SL";"-199,84";"95,87";"1d 9h 45m";"";"-7,20";"18648,27930";"-207,05";"-169,36";"100439,36";"19005,82031"
"2070";"USATECHIDXUSD_ftmo";"Buy";"2024.06.03 19:00:00";"18510.08";"1.2";"2024.06.04 21:45:00";"18695.18";"218,52";"100657,88";"IST";"PT";"-145,11";"222,12";"1d 2h 45m";"";"-3,60";"18343,49023";"218,52";"185,10";"100657,88";"18695,17969"
"2221";"USATECHIDXUSD_ftmo";"Buy";"2024.06.07 14:15:00";"19017.89";"1.16";"2024.06.07 21:00:00";"19076.47";"67,95";"100725,83";"IST";"End Of Friday (Time)";"-135,30";"115,74";"6h 45m";"";"-0,00";"18846,73047";"67,95";"58,58";"100725,83";"19208,07031"
"2232";"USATECHIDXUSD_ftmo";"Buy";"2024.06.10 21:15:00";"19018.29";"1.16";"2024.06.11 22:45:00";"19208.47";"217,03";"100942,86";"IST";"PT";"-62,33";"220,61";"1d 1h 30m";"";"-3,58";"18847,13086";"217,03";"190,18";"100942,86";"19208,47070"
"2380";"USATECHIDXUSD_ftmo";"Buy";"2024.06.14 12:30:00";"19556.04";"1.13";"2024.06.14 21:00:00";"19636.90";"91,37";"101034,23";"IST";"End Of Friday (Time)";"-87,91";"112,15";"8h 30m";"";"-0,00";"19380,03906";"91,37";"80,86";"101034,23";"19751,59961"
"2595";"USATECHIDXUSD_ftmo";"Buy";"2024.06.20 16:30:00";"19953.48";"1.11";"2024.06.20 19:30:00";"19773.90";"-199,33";"100834,89";"IST";"SL";"-199,33";"26,09";"3h 0m";"";"-0,00";"19773,90039";"-199,33";"-179,58";"100834,89";"20153,00977"
"2596";"USATECHIDXUSD_ftmo";"Buy";"2024.06.25 17:15:00";"19616.61";"1.13";"2024.06.27 16:30:00";"19812.78";"214,48";"101049,38";"IST";"PT";"-50,80";"221,67";"1d 23h 15m";"";"-7,19";"19440,06055";"214,48";"196,17";"101049,38";"19812,77930"
"2601";"USATECHIDXUSD_ftmo";"Buy";"2024.06.27 18:30:00";"19711.12";"1.12";"2024.06.28 15:30:00";"19908.23";"217,18";"101266,55";"IST";"PT";"-19,40";"220,76";"21h 0m";"";"-3,58";"19533,72070";"217,18";"197,11";"101266,55";"19908,23047"
"2609";"USATECHIDXUSD_ftmo";"Buy";"2024.06.28 19:30:00";"19774.79";"1.12";"2024.06.28 21:00:00";"19795.12";"22,77";"101289,33";"IST";"End Of Friday (Time)";"-40,31";"56,67";"1h 30m";"";"-0,00";"19596,82031";"22,77";"20,33";"101289,33";"19972,53906"
"2610";"USATECHIDXUSD_ftmo";"Buy";"2024.07.01 21:15:00";"19788.11";"1.12";"2024.07.02 21:00:00";"19985.99";"218,03";"101507,36";"IST";"PT";"-132,93";"221,63";"23h 45m";"";"-3,60";"19610,01953";"218,03";"197,88";"101507,36";"19985,99023"
"2877";"USATECHIDXUSD_ftmo";"Buy";"2024.07.09 19:45:00";"20431.60";"1.08";"2024.07.10 20:00:00";"20635.92";"217,09";"101724,45";"IST";"PT";"-45,39";"220,67";"1d 0h 15m";"";"-3,58";"20247,72070";"217,09";"204,32";"101724,45";"20635,91992"
"2924";"USATECHIDXUSD_ftmo";"Buy";"2024.07.11 17:00:00";"20560.42";"1.08";"2024.07.11 18:00:00";"20375.38";"-199,84";"101524,60";"IST";"SL";"-199,84";"0,00";"1h 0m";"";"-0,00";"20375,38086";"-199,84";"-185,04";"101524,60";"20766,01953"
"2925";"USATECHIDXUSD_ftmo";"Buy";"2024.07.12 17:45:00";"20425.05";"1.08";"2024.07.12 21:00:00";"20498.53";"79,36";"101603,96";"IST";"End Of Friday (Time)";"-86,41";"111,92";"3h 15m";"";"-0,00";"20241,22070";"79,36";"73,48";"101603,96";"20629,30078"
"2926";"USATECHIDXUSD_ftmo";"Buy";"2024.07.15 06:00:00";"20363.18";"1.09";"2024.07.15 18:00:00";"20566.81";"221,96";"101825,91";"IST";"PT";"-2,28";"221,96";"12h 0m";"";"-0,00";"20179,91016";"221,96";"203,63";"101825,91";"20566,81055"
"2937";"USATECHIDXUSD_ftmo";"Buy";"2024.07.15 22:45:00";"20339.20";"1.09";"2024.07.17 10:45:00";"20156.15";"-206,72";"101619,20";"IST";"SL";"-199,52";"155,10";"1d 12h 0m";"";"-7,19";"20156,15039";"-206,72";"-183,05";"101619,20";"20542,58984"
"2938";"USATECHIDXUSD_ftmo";"Buy";"2024.07.22 13:30:00";"19690.05";"1.12";"2024.07.23 18:15:00";"19886.95";"216,95";"101836,15";"IST";"PT";"-71,25";"220,53";"1d 4h 45m";"";"-3,58";"19512,83984";"216,95";"196,90";"101836,15";"19886,94922"
"2949";"USATECHIDXUSD_ftmo";"Buy";"2024.07.23 22:45:00";"19734.04";"1.12";"2024.07.24 07:45:00";"19556.43";"-202,51";"101633,64";"IST";"SL";"-198,92";"101,69";"9h 0m";"";"-3,59";"19556,42969";"-202,51";"-177,61";"101633,64";"19931,38086"
"2950";"USATECHIDXUSD_ftmo";"Buy";"2024.07.26 12:00:00";"19061.67";"1.16";"2024.07.26 21:00:00";"19041.24";"-23,70";"101609,94";"IST";"End Of Friday (Time)";"-198,43";"99,20";"9h 0m";"";"-0,00";"18890,10938";"-23,70";"-20,43";"101609,94";"19252,28906"
"2999";"USATECHIDXUSD_ftmo";"Buy";"2024.07.29 18:00:00";"19041.31";"1.16";"2024.07.30 18:00:00";"18869.94";"-202,37";"101407,57";"IST";"SL";"-198,79";"187,68";"1d 0h 0m";"";"-3,58";"18869,93945";"-202,37";"-171,37";"101407,57";"19231,72070"
"3085";"USATECHIDXUSD_ftmo";"Buy";"2024.08.01 17:45:00";"19206.38";"1.15";"2024.08.01 18:30:00";"19033.52";"-198,79";"101208,78";"IST";"SL";"-198,79";"11,88";"45m 0s";"";"-0,00";"19033,51953";"-198,79";"-172,86";"101208,78";"19398,43945"
"3086";"USATECHIDXUSD_ftmo";"Buy";"2024.08.06 02:45:00";"18132.10";"1.22";"2024.08.06 04:00:00";"18313.42";"221,21";"101429,99";"IST";"PT";"-21,37";"221,21";"1h 15m";"";"-0,00";"17968,91016";"221,21";"181,32";"101429,99";"18313,41992"
"3106";"USATECHIDXUSD_ftmo";"Buy";"2024.08.06 11:00:00";"18054.53";"1.23";"2024.08.06 16:30:00";"17892.04";"-199,86";"101230,13";"IST";"SL";"-199,86";"103,39";"5h 30m";"";"-0,00";"17892,03906";"-199,86";"-162,49";"101230,13";"18235,08008"
"3107";"USATECHIDXUSD_ftmo";"Buy";"2024.08.06 17:00:00";"17991.01";"1.23";"2024.08.06 17:45:00";"18170.92";"221,29";"101451,41";"IST";"PT";"-1,79";"221,29";"45m 0s";"";"-0,00";"17829,08984";"221,29";"179,91";"101451,41";"18170,91992"
"3124";"USATECHIDXUSD_ftmo";"Buy";"2024.08.07 01:30:00";"17971.64";"1.23";"2024.08.07 04:30:00";"18151.36";"221,06";"101672,47";"IST";"PT";"-43,31";"221,06";"3h 0m";"";"-0,00";"17809,90039";"221,06";"179,72";"101672,47";"18151,35938"
"3166";"USATECHIDXUSD_ftmo";"Buy";"2024.08.07 19:45:00";"18168.93";"1.22";"2024.08.07 20:45:00";"18005.41";"-199,49";"101472,98";"IST";"SL";"-199,49";"26,18";"1h 0m";"";"-0,00";"18005,41016";"-199,49";"-163,52";"101472,98";"18350,61914"
"3168";"USATECHIDXUSD_ftmo";"Buy";"2024.08.08 16:30:00";"18073.31";"1.22";"2024.08.08 17:15:00";"18254.04";"220,49";"101693,47";"IST";"PT";"-138,43";"220,49";"45m 0s";"";"-0,00";"17910,65039";"220,49";"180,73";"101693,47";"18254,03906"
"3276";"USATECHIDXUSD_ftmo";"Buy";"2024.08.12 16:30:00";"18465.26";"1.2";"2024.08.12 18:00:00";"18649.91";"221,58";"101915,05";"IST";"PT";"-49,97";"221,58";"1h 30m";"";"-0,00";"18299,07031";"221,58";"184,65";"101915,05";"18649,91016"
"3288";"USATECHIDXUSD_ftmo";"Buy";"2024.08.12 22:45:00";"18491.06";"1.2";"2024.08.13 10:00:00";"18675.97";"218,29";"102133,34";"IST";"PT";"-9,46";"221,89";"11h 15m";"";"-3,60";"18324,64063";"218,29";"184,91";"102133,34";"18675,97070"
"3531";"USATECHIDXUSD_ftmo";"Buy";"2024.08.19 11:00:00";"19462.12";"1.14";"2024.08.19 21:30:00";"19656.74";"221,87";"102355,20";"IST";"PT";"-34,80";"221,87";"10h 30m";"";"-0,00";"19286,96094";"221,87";"194,62";"102355,20";"19656,74023"
"3613";"USATECHIDXUSD_ftmo";"Buy";"2024.08.21 11:15:00";"19709.89";"1.12";"2024.08.22 16:15:00";"19906.99";"217,17";"102572,38";"IST";"PT";"-27,42";"220,75";"1d 5h 0m";"";"-3,58";"19532,50000";"217,17";"197,10";"102572,38";"19906,99023"
"3616";"USATECHIDXUSD_ftmo";"Buy";"2024.08.22 17:45:00";"19779.63";"1.12";"2024.08.22 18:30:00";"19601.61";"-199,38";"102372,99";"IST";"SL";"-199,38";"53,30";"45m 0s";"";"-0,00";"19601,60938";"-199,38";"-178,02";"102372,99";"19977,42969"
"3617";"USATECHIDXUSD_ftmo";"Buy";"2024.08.23 17:15:00";"19713.10";"1.12";"2024.08.23 19:30:00";"19535.68";"-198,71";"102174,28";"IST";"SL";"-198,71";"123,56";"2h 15m";"";"-0,00";"19535,67969";"-198,71";"-177,42";"102174,28";"19910,23047"
"3618";"USATECHIDXUSD_ftmo";"Buy";"2024.08.26 03:00:00";"19685.80";"1.12";"2024.08.26 17:30:00";"19508.63";"-198,43";"101975,85";"IST";"SL";"-198,43";"95,27";"14h 30m";"";"-0,00";"19508,63086";"-198,43";"-177,17";"101975,85";"19882,66016"
"3619";"USATECHIDXUSD_ftmo";"Buy";"2024.08.27 18:15:00";"19600.90";"1.13";"2024.08.28 17:45:00";"19424.49";"-202,94";"101772,91";"IST";"SL";"-199,34";"21,74";"23h 30m";"";"-3,59";"19424,49023";"-202,94";"-176,41";"101772,91";"19796,91016"
"3620";"USATECHIDXUSD_ftmo";"Buy";"2024.08.29 13:00:00";"19427.53";"1.14";"2024.08.29 17:45:00";"19621.81";"221,48";"101994,40";"IST";"PT";"-82,80";"221,48";"4h 45m";"";"-0,00";"19252,67969";"221,48";"194,28";"101994,40";"19621,81055"
"3628";"USATECHIDXUSD_ftmo";"Buy";"2024.08.29 21:30:00";"19419.29";"1.14";"2024.08.30 21:00:00";"19394.25";"-32,14";"101962,26";"IST";"End Of Friday (Time)";"-165,75";"178,14";"23h 30m";"";"-3,59";"19244,51953";"-32,14";"-25,04";"101962,26";"19613,48047"
"3685";"USATECHIDXUSD_ftmo";"Buy";"2024.09.03 06:00:00";"19499.03";"1.13";"2024.09.03 16:30:00";"19323.54";"-198,30";"101763,95";"IST";"SL";"-198,30";"108,32";"10h 30m";"";"-0,00";"19323,53906";"-198,30";"-175,49";"101763,95";"19694,01953"
"3690";"USATECHIDXUSD_ftmo";"Buy";"2024.09.05 18:00:00";"18900.92";"1.17";"2024.09.06 10:00:00";"18730.81";"-202,62";"101561,34";"IST";"SL";"-199,03";"114,61";"16h 0m";"";"-3,59";"18730,81055";"-202,62";"-170,11";"101561,34";"19089,92969"
"3693";"USATECHIDXUSD_ftmo";"Buy";"2024.09.06 16:30:00";"18870.53";"1.17";"2024.09.06 17:00:00";"18700.70";"-198,70";"101362,64";"IST";"SL";"-198,70";"0,00";"30m 0s";"";"-0,00";"18700,69922";"-198,70";"-169,83";"101362,64";"19059,24023"
"3694";"USATECHIDXUSD_ftmo";"Buy";"2024.09.09 17:00:00";"18653.40";"1.19";"2024.09.09 17:45:00";"18485.52";"-199,78";"101162,86";"IST";"SL";"-199,78";"37,95";"45m 0s";"";"-0,00";"18485,51953";"-199,78";"-167,88";"101162,86";"18839,92969"
"3699";"USATECHIDXUSD_ftmo";"Buy";"2024.09.09 20:30:00";"18627.52";"1.19";"2024.09.10 21:15:00";"18813.80";"218,08";"101380,94";"IST";"PT";"-110,87";"221,67";"1d 0h 45m";"";"-3,60";"18459,86914";"218,08";"186,28";"101380,94";"18813,80078"
"3746";"USATECHIDXUSD_ftmo";"Buy";"2024.09.11 17:00:00";"18698.17";"1.18";"2024.09.11 17:45:00";"18529.89";"-198,57";"101182,37";"IST";"SL";"-198,57";"0,00";"45m 0s";"";"-0,00";"18529,89063";"-198,57";"-168,28";"101182,37";"18885,15039"
"3912";"USATECHIDXUSD_ftmo";"Buy";"2024.09.16 14:15:00";"19443.71";"1.14";"2024.09.18 21:00:00";"19638.15";"214,47";"101396,84";"IST";"PT";"-182,30";"221,66";"2d 6h 45m";"";"-7,19";"19268,72070";"214,47";"194,44";"101396,84";"19638,15039"
"3916";"USATECHIDXUSD_ftmo";"Buy";"2024.09.18 22:00:00";"19454.34";"1.14";"2024.09.19 08:45:00";"19648.88";"218,18";"101615,02";"IST";"PT";"-150,22";"221,78";"10h 45m";"";"-3,60";"19279,25000";"218,18";"194,54";"101615,02";"19648,88086"
"3994";"USATECHIDXUSD_ftmo";"Buy";"2024.09.20 17:45:00";"19713.33";"1.12";"2024.09.20 21:00:00";"19761.70";"54,17";"101669,19";"IST";"End Of Friday (Time)";"-98,86";"99,65";"3h 15m";"";"-0,00";"19535,91016";"54,17";"48,37";"101669,19";"19910,46094"
"4021";"USATECHIDXUSD_ftmo";"Buy";"2024.09.23 10:00:00";"19813.26";"1.12";"2024.09.25 17:00:00";"20011.39";"214,71";"101883,90";"IST";"PT";"-99,92";"221,91";"2d 7h 0m";"";"-7,20";"19634,93945";"214,71";"198,13";"101883,90";"20011,39063"
"4080";"USATECHIDXUSD_ftmo";"Buy";"2024.09.26 17:45:00";"20010.49";"1.11";"2024.09.27 21:00:00";"20061.61";"53,14";"101937,04";"IST";"End Of Friday (Time)";"-53,95";"183,83";"1d 3h 15m";"";"-3,60";"19830,40039";"53,14";"51,12";"101937,04";"20210,58984"
"4081";"USATECHIDXUSD_ftmo";"Buy";"2024.10.01 01:45:00";"20022.67";"1.1";"2024.10.01 16:45:00";"19842.47";"-198,22";"101738,82";"IST";"SL";"-198,22";"105,62";"15h 0m";"";"-0,00";"19842,47070";"-198,22";"-180,20";"101738,82";"20222,90039"
"4082";"USATECHIDXUSD_ftmo";"Buy";"2024.10.02 19:15:00";"19867.38";"1.11";"2024.10.03 10:15:00";"19688.57";"-202,06";"101536,76";"IST";"SL";"-198,48";"0,00";"15h 0m";"";"-3,58";"19688,57031";"-202,06";"-178,81";"101536,76";"20066,05078"
"4083";"USATECHIDXUSD_ftmo";"Buy";"2024.10.03 14:45:00";"19756.70";"1.12";"2024.10.04 15:30:00";"19954.27";"217,69";"101754,45";"IST";"PT";"-89,65";"221,28";"1d 0h 45m";"";"-3,59";"19578,89063";"217,69";"197,57";"101754,45";"19954,26953"
"4125";"USATECHIDXUSD_ftmo";"Buy";"2024.10.07 12:00:00";"19876.78";"1.11";"2024.10.08 17:45:00";"20075.55";"217,06";"101971,51";"IST";"PT";"-180,87";"220,63";"1d 5h 45m";"";"-3,58";"19697,89063";"217,06";"198,77";"101971,51";"20075,55078"
"4231";"USATECHIDXUSD_ftmo";"Buy";"2024.10.10 15:30:00";"20138.64";"1.1";"2024.10.11 21:00:00";"20257.43";"127,08";"102098,58";"IST";"End Of Friday (Time)";"-30,45";"197,53";"1d 5h 30m";"";"-3,59";"19957,39063";"127,08";"118,79";"102098,58";"20340,02930"
"4236";"USATECHIDXUSD_ftmo";"Buy";"2024.10.14 03:00:00";"20240.29";"1.09";"2024.10.14 16:45:00";"20442.69";"220,62";"102319,20";"IST";"PT";"-36,81";"220,62";"13h 45m";"";"-0,00";"20058,13086";"220,62";"202,40";"102319,20";"20442,68945"
"4297";"USATECHIDXUSD_ftmo";"Buy";"2024.10.15 17:15:00";"20357.32";"1.09";"2024.10.15 17:30:00";"20174.10";"-199,71";"102119,48";"IST";"SL";"-199,71";"0,00";"15m 0s";"";"-0,00";"20174,09961";"-199,71";"-183,22";"102119,48";"20560,89063"
"4336";"USATECHIDXUSD_ftmo";"Buy";"2024.10.17 21:15:00";"20203.19";"1.09";"2024.10.18 21:00:00";"20322.98";"127,00";"102246,48";"IST";"End Of Friday (Time)";"-51,37";"177,81";"23h 45m";"";"-3,57";"20021,35938";"127,00";"119,79";"102246,48";"20405,22070"
"4351";"USATECHIDXUSD_ftmo";"Buy";"2024.10.21 08:30:00";"20289.99";"1.09";"2024.10.23 19:15:00";"20107.38";"-206,22";"102040,27";"IST";"SL";"-199,04";"168,18";"2d 10h 45m";"";"-7,18";"20107,38086";"-206,22";"-182,61";"102040,27";"20492,89063"
"4352";"USATECHIDXUSD_ftmo";"Buy";"2024.10.24 14:45:00";"20254.69";"1.09";"2024.10.25 16:45:00";"20457.24";"217,20";"102257,46";"IST";"PT";"-156,29";"220,78";"1d 2h 0m";"";"-3,58";"20072,40039";"217,20";"202,55";"102257,46";"20457,24023"
"4406";"USATECHIDXUSD_ftmo";"Buy";"2024.10.28 18:00:00";"20377.08";"1.09";"2024.10.29 21:15:00";"20580.85";"218,51";"102475,97";"IST";"PT";"-92,72";"222,11";"1d 3h 15m";"";"-3,60";"20193,68945";"218,51";"203,77";"102475,97";"20580,84961"
"4443";"USATECHIDXUSD_ftmo";"Buy";"2024.10.30 15:30:00";"20470.25";"1.08";"2024.10.31 01:45:00";"20286.02";"-202,55";"102273,41";"IST";"SL";"-198,97";"96,60";"10h 15m";"";"-3,59";"20286,01953";"-202,55";"-184,23";"102273,41";"20674,94922"
"4444";"USATECHIDXUSD_ftmo";"Buy";"2024.11.01 16:30:00";"20108.08";"1.1";"2024.11.01 21:00:00";"20044.91";"-69,49";"102203,93";"IST";"End Of Friday (Time)";"-111,95";"62,73";"4h 30m";"";"-0,00";"19927,10938";"-69,49";"-63,17";"102203,93";"20309,16016"
"4462";"USATECHIDXUSD_ftmo";"Buy";"2024.11.04 10:30:00";"20026.86";"1.1";"2024.11.05 18:45:00";"20227.13";"216,72";"102420,65";"IST";"PT";"-145,48";"220,30";"1d 8h 15m";"";"-3,57";"19846,61914";"216,72";"200,27";"102420,65";"20227,13086"
"4696";"USATECHIDXUSD_ftmo";"Buy";"2024.11.11 16:30:00";"21125.82";"1.05";"2024.11.14 17:15:00";"20935.69";"-210,43";"102210,22";"IST";"SL";"-199,64";"33,64";"3d 0h 45m";"";"-10,80";"20935,68945";"-210,43";"-190,13";"102210,22";"21337,08008"
"4697";"USATECHIDXUSD_ftmo";"Buy";"2024.11.18 18:45:00";"20608.23";"1.07";"2024.11.19 11:15:00";"20422.76";"-202,03";"102008,19";"IST";"SL";"-198,45";"0,00";"16h 30m";"";"-3,58";"20422,75977";"-202,03";"-185,47";"102008,19";"20814,31055"
"4698";"USATECHIDXUSD_ftmo";"Buy";"2024.11.19 14:15:00";"20505.91";"1.08";"2024.11.19 15:45:00";"20321.36";"-199,31";"101808,88";"IST";"SL";"-199,31";"20,70";"1h 30m";"";"-0,00";"20321,35938";"-199,31";"-184,55";"101808,88";"20710,97070"
"4699";"USATECHIDXUSD_ftmo";"Buy";"2024.11.19 17:30:00";"20503.73";"1.08";"2024.11.20 02:00:00";"20708.77";"217,85";"102026,73";"IST";"PT";"-11,87";"221,44";"8h 30m";"";"-3,59";"20319,19922";"217,85";"205,04";"102026,73";"20708,76953"
"4734";"USATECHIDXUSD_ftmo";"Buy";"2024.11.20 16:30:00";"20602.78";"1.07";"2024.11.20 17:15:00";"20417.35";"-198,41";"101828,31";"IST";"SL";"-198,41";"0,00";"45m 0s";"";"-0,00";"20417,34961";"-198,41";"-185,43";"101828,31";"20808,81055"
"4735";"USATECHIDXUSD_ftmo";"Buy";"2024.11.20 19:00:00";"20602.20";"1.07";"2024.11.21 16:30:00";"20808.22";"216,87";"102045,18";"IST";"PT";"-138,97";"220,44";"21h 30m";"";"-3,58";"20416,77930";"216,87";"206,02";"102045,18";"20808,22070"
"4736";"USATECHIDXUSD_ftmo";"Buy";"2024.11.21 18:15:00";"20637.01";"1.07";"2024.11.22 21:00:00";"20768.52";"137,13";"102182,31";"IST";"End Of Friday (Time)";"-30,28";"175,53";"1d 2h 45m";"";"-3,58";"20451,27930";"137,13";"131,51";"102182,31";"20843,38086"
"4789";"USATECHIDXUSD_ftmo";"Buy";"2024.11.25 19:00:00";"20786.75";"1.06";"2024.12.02 16:30:00";"20994.62";"195,32";"102377,63";"IST";"PT";"-185,88";"220,34";"6d 21h 30m";"";"-25,02";"20599,66992";"195,32";"207,87";"102377,63";"20994,61914"
"4991";"USATECHIDXUSD_ftmo";"Buy";"2024.12.06 03:45:00";"21417.72";"1.03";"2024.12.06 21:00:00";"21614.63";"202,82";"102580,45";"IST";"End Of Friday (Time)";"-21,38";"212,89";"17h 15m";"";"-0,00";"21224,96094";"202,82";"196,91";"102580,45";"21631,90039"
"5030";"USATECHIDXUSD_ftmo";"Buy";"2024.12.09 17:15:00";"21516.50";"1.03";"2024.12.10 22:30:00";"21322.85";"-203,05";"102377,40";"IST";"SL";"-199,46";"54,58";"1d 5h 15m";"";"-3,60";"21322,84961";"-203,05";"-193,65";"102377,40";"21731,66992"
"5031";"USATECHIDXUSD_ftmo";"Buy";"2024.12.11 15:30:00";"21423.51";"1.03";"2024.12.11 16:45:00";"21637.75";"220,67";"102598,06";"IST";"PT";"-9,16";"220,67";"1h 15m";"";"-0,00";"21230,69922";"220,67";"214,24";"102598,06";"21637,75000"
"5147";"USATECHIDXUSD_ftmo";"Buy";"2024.12.13 17:30:00";"21715.19";"1.02";"2024.12.13 21:00:00";"21749.93";"35,43";"102633,50";"IST";"End Of Friday (Time)";"-73,23";"38,35";"3h 30m";"";"-0,00";"21519,75000";"35,43";"34,74";"102633,50";"21932,33984"
"5251";"USATECHIDXUSD_ftmo";"Buy";"2024.12.17 17:15:00";"21931.51";"1.01";"2024.12.18 21:30:00";"21734.13";"-202,95";"102430,55";"IST";"SL";"-199,35";"134,59";"1d 4h 15m";"";"-3,59";"21734,13086";"-202,95";"-197,38";"102430,55";"22150,83008"
"5457";"USATECHIDXUSD_ftmo";"Buy";"2024.12.27 08:00:00";"21702.65";"1.02";"2024.12.27 16:30:00";"21507.33";"-199,23";"102231,33";"IST";"SL";"-199,23";"22,90";"8h 30m";"";"-0,00";"21507,33008";"-199,23";"-195,32";"102231,33";"21919,67969"
"5458";"USATECHIDXUSD_ftmo";"Buy";"2025.01.02 10:15:00";"21183.46";"1.04";"2025.01.02 16:30:00";"20992.81";"-198,28";"102033,05";"IST";"SL";"-198,28";"104,50";"6h 15m";"";"-0,00";"20992,81055";"-198,28";"-190,65";"102033,05";"21395,28906"
"5459";"USATECHIDXUSD_ftmo";"Buy";"2025.01.02 17:00:00";"21173.14";"1.04";"2025.01.02 19:15:00";"20982.58";"-198,18";"101834,87";"IST";"SL";"-198,18";"71,80";"2h 15m";"";"-0,00";"20982,58008";"-198,18";"-190,56";"101834,87";"21384,86914"
"5463";"USATECHIDXUSD_ftmo";"Buy";"2025.01.03 17:15:00";"21072.18";"1.05";"2025.01.03 18:45:00";"21282.90";"221,26";"102056,13";"IST";"PT";"-8,99";"221,26";"1h 30m";"";"-0,00";"20882,52930";"221,26";"210,72";"102056,13";"21282,90039"
"5570";"USATECHIDXUSD_ftmo";"Buy";"2025.01.07 17:00:00";"21474.86";"1.03";"2025.01.07 17:30:00";"21281.59";"-199,07";"101857,05";"IST";"SL";"-199,07";"0,00";"30m 0s";"";"-0,00";"21281,58984";"-199,07";"-193,27";"101857,05";"21689,60938"
"5574";"USATECHIDXUSD_ftmo";"Buy";"2025.01.10 14:00:00";"21132.41";"1.05";"2025.01.10 15:30:00";"20942.22";"-199,70";"101657,36";"IST";"SL";"-199,70";"16,46";"1h 30m";"";"-0,00";"20942,22070";"-199,70";"-190,19";"101657,36";"21343,73047"
"5613";"USATECHIDXUSD_ftmo";"Buy";"2025.01.14 17:45:00";"20781.86";"1.06";"2025.01.15 15:30:00";"20989.68";"216,72";"101874,07";"IST";"PT";"-177,08";"220,29";"21h 45m";"";"-3,57";"20594,82031";"216,72";"207,82";"101874,07";"20989,67969"
"5684";"USATECHIDXUSD_ftmo";"Buy";"2025.01.16 22:45:00";"21098.40";"1.05";"2025.01.17 15:30:00";"21309.38";"217,94";"102092,01";"IST";"PT";"-73,83";"221,53";"16h 45m";"";"-3,59";"20908,50977";"217,94";"210,98";"102092,01";"21309,38086"
"5756";"USATECHIDXUSD_ftmo";"Buy";"2025.01.21 02:45:00";"21339.49";"1.04";"2025.01.21 11:45:00";"21552.88";"221,93";"102313,93";"IST";"PT";"-114,28";"221,93";"9h 0m";"";"-0,00";"21147,42969";"221,93";"213,39";"102313,93";"21552,88086"
"5769";"USATECHIDXUSD_ftmo";"Buy";"2025.01.21 16:30:00";"21461.36";"1.03";"2025.01.22 02:30:00";"21675.97";"217,46";"102531,40";"IST";"PT";"-86,29";"221,05";"10h 0m";"";"-3,59";"21268,21094";"217,46";"214,61";"102531,40";"21675,97070"
"5852";"USATECHIDXUSD_ftmo";"Buy";"2025.01.23 11:15:00";"21717.41";"1.02";"2025.01.24 16:45:00";"21934.58";"217,92";"102749,31";"IST";"PT";"-11,20";"221,51";"1d 5h 30m";"";"-3,59";"21521,94922";"217,92";"217,17";"102749,31";"21934,58008"
"5859";"USATECHIDXUSD_ftmo";"Buy";"2025.01.24 19:45:00";"21824.07";"1.01";"2025.01.24 21:00:00";"21730.58";"-94,42";"102654,89";"IST";"End Of Friday (Time)";"-98,52";"0,00";"1h 15m";"";"-0,00";"21627,65039";"-94,42";"-93,49";"102654,89";"22042,31055"
"5929";"USATECHIDXUSD_ftmo";"Buy";"2025.01.29 20:00:00";"21337.64";"1.04";"2025.01.30 04:15:00";"21551.02";"218,32";"102873,20";"IST";"PT";"-94,41";"221,92";"8h 15m";"";"-3,60";"21145,59961";"218,32";"213,38";"102873,20";"21551,01953"
"5954";"USATECHIDXUSD_ftmo";"Buy";"2025.01.30 14:15:00";"21456.83";"1.03";"2025.01.31 04:00:00";"21671.40";"217,42";"103090,63";"IST";"PT";"-160,00";"221,01";"13h 45m";"";"-3,59";"21263,72070";"217,42";"214,57";"103090,63";"21671,40039"
"6003";"USATECHIDXUSD_ftmo";"Buy";"2025.02.03 22:00:00";"21364.53";"1.04";"2025.02.04 07:00:00";"21172.25";"-203,58";"102887,05";"IST";"SL";"-199,97";"128,69";"9h 0m";"";"-3,60";"21172,25000";"-203,58";"-192,28";"102887,05";"21578,17969"
"6004";"USATECHIDXUSD_ftmo";"Buy";"2025.02.04 09:15:00";"21303.44";"1.04";"2025.02.04 17:00:00";"21516.47";"221,55";"103108,60";"IST";"PT";"-103,84";"221,55";"7h 45m";"";"-0,00";"21111,71094";"221,55";"213,03";"103108,60";"21516,47070"
